"judge","crtpoint","numjudge","circuit","state","statdist","month","year","libcon","apyear","party","gender","race","dem_appointed","admin"
4151,9,5,4,46,461,11,2004,1,1998,1,1,2,1,0
9237,199,7,9,47,472,11,2004,1,1988,0,1,1,0,0
88060,230,15,88,55,551,11,2004,0,1994,1,1,3,1,0
9265,95,2,9,5,53,3,2004,1,1991,0,1,1,0,0
10059,190,5,10,44,441,12,2004,1,1978,1,1,1,1,0
11099,315,3,11,9,92,12,2004,1,2000,1,1,1,1,0
2215,159,23,2,32,322,8,2004,0,2000,1,1,1,1,0
9212,193,3,9,5,51,1,2005,0,1983,0,1,1,0,0
10104,72,7,10,6,61,12,2004,1,2003,0,1,1,0,0
10091,301,2,10,50,501,1,2005,1,1994,1,1,1,1,0
88044,230,15,88,55,551,1,2005,1,1994,1,1,2,1,0
8129,214,4,8,23,231,1,2005,0,1994,1,1,2,1,0
9295,192,10,9,5,52,1,2005,1,1995,1,1,1,1,0
5277,157,12,5,18,181,2,2005,1,1994,1,0,1,1,0
9250,177,4,9,37,371,1,2005,1,1990,0,1,1,0,0
9223,206,0,9,47,471,1,2005,1,1985,0,1,1,0,0
10076,7,4,10,31,311,9,2002,1,1987,0,1,1,0,0
11121,249,4,11,9,93,1,2005,1,2003,1,1,1,0,0
88065,230,15,88,55,551,9,2004,0,2002,0,1,1,0,0
4097,81,1,4,33,331,2,2005,1,1984,0,1,1,0,0
9194,199,7,9,47,472,8,2004,0,1981,0,1,1,0,0
11074,115,3,11,9,92,9,2004,0,1991,0,1,1,0,0
88064,230,15,88,55,551,5,2003,1,2001,0,1,2,0,0
88065,230,15,88,55,551,1,2004,0,2002,0,1,1,0,0
2194,6,1,2,32,321,3,2005,1,1996,0,1,1,1,0
10073,54,2,10,50,501,3,2005,1,1985,0,1,1,0,0
9241,12,2,9,1,12,1,2005,0,1990,0,1,1,0,0
9273,177,4,9,37,371,3,2005,1,1994,1,1,2,1,0
10097,190,5,10,44,441,3,2005,0,1999,0,1,1,1,0
7109,142,4,7,49,491,3,2005,0,1987,0,1,1,0,0
9186,33,2,9,12,121,9,2004,1,1995,1,1,1,1,0
4147,112,1,4,48,482,3,2005,1,1997,1,1,1,1,0
7134,142,4,7,49,491,3,2005,1,1997,1,1,1,1,0
7134,142,4,7,49,491,4,2005,1,1997,1,1,1,1,0
8103,214,4,8,23,231,6,2004,0,1981,0,1,1,0,0
2218,159,24,2,32,322,3,2005,0,2003,0,1,1,0,0
11071,15,11,11,10,101,6,2004,1,1988,0,1,1,0,0
11071,15,11,11,10,101,12,2004,1,1988,0,1,1,0,0
9288,131,24,9,5,54,12,2003,1,1997,1,0,1,1,0
9288,131,24,9,5,54,7,2004,1,1997,1,0,1,1,0
9252,110,3,9,11,111,4,2004,0,1988,0,1,1,0,0
88067,230,15,88,55,551,3,2005,0,2002,0,0,1,0,0
6144,65,4,6,35,352,5,2005,1,1997,1,1,2,1,0
9325,192,5,9,5,52,3,2004,0,2004,0,1,3,0,0
10082,72,7,10,6,61,3,2005,1,1988,0,1,1,0,0
10077,190,5,10,44,441,4,2005,0,1997,1,1,1,1,0
9309,12,2,9,2,21,5,2005,0,2002,0,1,1,0,0
11021,30,5,11,1,11,6,2005,1,1973,0,1,1,0,0
7079,136,2,7,49,492,6,2005,1,1979,1,0,1,1,0
9286,131,24,9,5,53,10,2004,1,1997,1,1,1,1,0
9186,33,2,9,12,121,2,2005,0,1995,1,1,1,1,0
11070,141,13,11,9,93,6,2005,1,1990,0,1,3,0,0
11014,15,9,11,1,11,6,2005,0,1979,1,0,1,1,0
88059,230,15,88,55,551,4,2005,1,1994,1,1,1,1,0
88044,230,15,88,55,551,6,2005,0,1994,1,1,2,1,0
9273,177,4,9,37,371,6,2005,1,1994,1,1,2,1,0
11107,141,13,11,9,93,4,2005,0,2000,0,1,1,1,0
11014,15,10,11,1,11,6,2005,0,1979,1,0,1,1,0
8146,47,1,8,15,151,7,2005,0,2002,0,0,1,0,0
9245,189,3,9,5,53,6,2005,1,1990,0,1,1,0,0
9241,12,2,9,1,12,7,2005,1,1990,0,1,1,0,0
9244,189,3,9,5,53,3,2004,0,1990,0,1,1,0,0
9244,189,3,9,5,53,5,2004,0,1990,0,1,1,0,0
11032,217,1,11,9,91,7,2005,0,1996,1,1,1,1,0
6030,65,4,6,35,352,7,2005,0,1995,1,0,1,1,0
11100,218,4,11,9,92,7,2005,1,2000,1,1,1,1,0
2222,37,10,2,32,323,7,2005,0,2004,0,0,2,0,0
9317,199,7,9,47,472,8,2005,1,1999,1,0,1,1,0
11123,30,7,11,1,11,3,2005,0,2003,0,1,1,0,0
3186,152,9,3,30,301,3,2005,1,2000,1,1,1,1,0
7134,142,4,7,49,491,8,2005,1,1997,1,1,1,1,0
9171,189,3,9,5,53,7,2005,1,1979,1,1,1,1,0
9043,311,2,9,37,371,6,2004,0,1991,0,1,1,0,0
88065,230,15,88,55,551,8,2005,1,2002,0,1,1,0,0
9301,177,4,9,37,371,1,2005,0,1998,1,1,1,1,0
9273,177,4,9,37,371,5,2005,0,1994,1,1,2,1,0
88063,230,15,88,55,551,8,2005,0,1999,1,0,1,1,0
7097,55,20,7,13,131,8,2005,1,1985,0,1,1,0,0
7108,113,4,7,14,142,8,2005,1,1987,0,1,1,0,0
5239,228,1,5,43,434,3,2005,1,1984,0,1,1,0,0
11071,15,9,11,10,101,6,2005,0,1988,0,1,1,0,0
2026,35,1,2,45,451,8,2005,1,1995,1,1,1,1,0
9301,177,4,9,37,371,8,2005,0,1998,1,1,1,1,0
11107,141,13,11,9,93,8,2005,0,2000,0,1,1,1,0
11082,141,13,11,9,93,9,2005,1,1992,0,1,1,0,0
10077,190,5,10,44,441,9,2005,0,1997,1,1,1,1,0
88063,230,15,88,55,551,10,2005,1,1999,1,0,1,1,0
88044,230,15,88,55,551,9,2005,0,1994,1,1,2,1,0
9149,145,1,9,26,261,3,2005,1,1996,1,1,1,1,0
88063,230,15,88,55,551,8,2005,1,1999,1,0,1,1,0
88063,230,15,88,55,551,9,2005,1,1999,1,0,1,1,0
88060,230,15,88,55,551,9,2005,0,1994,1,1,3,1,0
88042,230,15,88,55,551,9,2005,0,1997,1,1,2,1,0
88060,230,15,88,55,551,9,2005,1,1994,1,1,3,1,0
9248,33,2,9,12,121,6,2005,0,1989,0,1,1,0,0
9325,192,5,9,5,52,3,2005,0,2004,0,1,3,0,0
9186,33,2,9,12,121,8,2005,1,1995,1,1,1,1,0
9186,33,2,9,12,121,8,2005,0,1995,1,1,1,1,0
1034,34,11,1,21,211,9,2005,0,1972,0,1,1,0,0
9043,311,2,9,37,371,12,2004,0,1991,0,1,1,0,0
11101,96,1,11,9,91,5,2005,0,1998,1,1,2,1,0
11059,135,2,11,10,102,3,2005,0,1985,0,1,1,0,0
88065,230,15,88,55,551,10,2005,0,2002,0,1,1,0,0
4055,311,1,4,48,481,5,2005,0,1996,1,1,1,1,0
8145,31,1,8,34,341,5,2005,0,2002,0,1,1,0,0
9262,12,2,9,2,21,10,2005,1,1992,3,1,1,0,0
10082,72,7,10,6,61,10,2005,1,1988,0,1,1,0,0
9170,193,9,9,5,51,10,2005,0,1980,1,1,2,1,0
9149,145,1,9,26,261,9,2005,1,1996,1,1,1,1,0
88067,230,15,88,55,551,1,2005,1,2002,0,0,1,0,0
88067,230,15,88,55,551,1,2005,1,2002,0,0,1,0,0
88067,230,15,88,55,551,2,2005,1,2002,0,0,1,0,0
88066,230,15,88,55,551,10,2005,0,2001,3,1,1,0,0
10047,54,1,10,50,501,10,2005,0,1975,0,1,1,0,0
2185,159,24,2,32,322,5,2005,1,1994,1,0,1,1,0
2185,159,24,2,32,322,8,2005,1,1994,1,0,1,1,0
5277,157,12,5,18,181,10,2005,1,1994,1,0,1,1,0
9262,12,3,9,2,21,11,2005,0,1992,3,1,1,0,0
11115,115,3,11,9,92,11,2005,1,2002,3,1,1,0,0
9300,311,2,9,37,371,10,2005,0,1998,1,0,1,1,0
88059,230,15,88,55,551,3,2005,1,1994,1,1,1,1,0
6179,25,1,6,22,221,12,2005,1,2000,1,1,1,1,0
9309,12,3,9,2,21,11,2005,0,2002,0,1,1,0,0
9301,177,4,9,37,371,11,2005,0,1998,1,1,1,1,0
88060,230,15,88,55,551,12,2005,0,1994,1,1,3,1,0
88065,230,15,88,55,551,11,2005,0,2002,0,1,1,0,0
88066,230,15,88,55,551,12,2005,1,2001,3,1,1,0,0
6182,151,4,6,42,422,12,2005,0,1998,1,0,1,1,0
7109,142,4,7,49,491,10,2005,1,1987,0,1,1,0,0
10059,190,5,10,44,441,10,2005,1,1978,1,1,1,1,0
2211,41,1,2,45,451,9,2005,1,1995,1,1,1,1,0
4144,304,4,4,20,201,12,2005,0,1994,1,1,2,1,0
2171,159,24,2,32,322,9,2005,0,1992,0,0,1,0,0
88065,230,15,88,55,551,3,2005,0,2002,0,1,1,0,0
1034,34,11,1,21,211,12,2005,0,1972,0,1,1,0,0
9208,174,8,9,3,31,1,2006,0,1984,0,1,1,0,0
9085,193,9,9,5,51,1,2006,0,1995,1,0,1,1,0
9252,110,4,9,11,111,1,2006,0,1988,0,1,1,0,0
9149,145,1,9,26,261,1,2005,1,1996,1,1,1,1,0
9149,145,1,9,26,261,1,2006,1,1996,1,1,1,1,0
2181,159,24,2,32,322,1,2006,1,1994,0,1,1,1,0
6088,74,12,6,22,221,1,2006,1,1970,0,1,1,0,0
4140,112,2,4,48,482,7,2004,1,1995,1,1,1,1,0
3119,106,2,3,38,382,2,2006,0,1979,1,0,1,1,0
11129,30,7,11,1,11,1,2006,0,2004,0,1,1,0,0
88066,230,15,88,55,551,2,2006,1,2001,3,1,1,0,0
9262,12,3,9,2,21,2,2006,0,1992,3,1,1,0,0
9171,189,3,9,5,53,2,2006,1,1979,1,1,1,1,0
9240,110,4,9,11,111,2,2006,1,1986,0,1,1,0,0
9223,206,1,9,47,471,12,2005,1,1985,0,1,1,0,0
1068,300,11,1,21,211,2,2006,1,1992,0,1,1,0,0
3189,173,21,3,38,381,11,2005,0,2000,1,1,1,1,0
9293,193,9,9,5,51,3,2006,1,1999,1,1,1,1,0
9149,145,1,9,26,261,3,2006,0,1996,1,1,1,1,0
4130,21,6,4,20,201,3,2006,1,1991,0,1,1,0,0
1080,22,1,1,19,191,3,2006,0,2003,0,1,1,0,0
2216,155,2,2,7,71,3,2006,1,2003,3,1,1,0,0
9171,189,3,9,5,53,3,2006,1,1979,1,1,1,1,0
9227,131,20,9,5,54,12,1997,1,1985,0,1,1,0,1
6169,168,1,6,17,172,3,2006,0,1994,1,1,1,1,0
7114,27,1,7,13,132,3,2006,0,1992,0,1,1,0,0
2104,37,11,2,32,323,5,2006,1,1967,1,1,1,1,0
9149,145,1,9,26,261,3,2006,1,1996,1,1,1,1,0
2203,270,4,2,32,322,5,2006,0,1998,0,0,1,1,0
11082,141,13,11,9,93,5,2006,0,1992,0,1,1,0,0
88063,230,15,88,55,551,5,2006,1,1999,1,0,1,1,0
9103,131,21,9,5,54,6,2006,1,1966,1,1,3,1,0
9149,145,1,9,26,261,4,2006,1,1996,1,1,1,1,0
9149,145,1,9,26,261,6,2006,1,1996,1,1,1,1,0
9149,145,1,9,26,261,6,2006,0,1996,1,1,1,1,0
9149,145,1,9,26,261,6,2006,1,1996,1,1,1,1,0
88054,230,15,88,55,551,6,2006,1,1987,0,1,1,0,0
9287,95,1,9,5,53,6,2006,0,1997,1,1,4,1,0
9270,110,3,9,11,111,6,2006,1,1994,1,0,1,1,0
8134,129,5,8,4,41,7,2006,1,1993,1,1,1,1,0
88053,230,15,88,55,551,7,2006,1,1997,1,0,1,1,0
88057,230,15,88,55,551,8,2006,1,1994,1,1,1,1,0
88060,230,15,88,55,551,8,2006,1,1994,1,1,3,1,0
88057,230,15,88,55,551,9,2006,1,1994,1,1,1,1,0
2160,244,3,2,32,323,8,2006,1,1989,1,1,1,0,0
88058,230,15,88,55,551,8,2006,1,1994,1,0,1,1,0
88058,230,15,88,55,551,9,2006,1,1994,1,0,1,1,0
3115,152,8,3,30,301,9,2006,1,1979,1,1,1,1,0
3187,152,5,3,30,301,9,2006,0,2000,1,1,1,1,0
9214,216,1,9,47,472,7,2006,1,1986,0,1,1,0,0
88060,230,15,88,55,551,9,2006,0,1994,1,1,3,1,0
9329,110,3,9,11,111,9,2006,1,2005,3,1,1,0,0
88063,230,15,88,55,551,9,2006,1,1999,1,0,1,1,0
9246,193,9,9,5,51,9,2006,0,1989,0,1,1,0,0
88065,230,15,88,55,551,9,2006,1,2002,0,1,1,0,0
1060,34,11,1,21,211,9,2006,0,1985,0,1,1,0,0
9116,206,3,9,47,471,9,2006,1,1995,1,1,1,1,0
5193,226,3,5,43,433,11,2006,1,2002,0,1,1,0,0
9265,95,2,9,5,53,10,2006,1,1991,0,1,1,0,0
88063,230,14,88,55,551,11,2006,0,1999,1,0,1,1,0
9290,193,9,9,5,51,8,2006,1,1997,1,1,1,1,0
10097,190,5,10,44,441,11,2006,0,1999,0,1,1,1,0
9290,193,9,9,5,51,8,2006,1,1997,1,1,1,1,0
9290,193,9,9,5,51,8,2006,1,1997,1,1,1,1,0
9149,145,1,9,26,261,12,2006,0,1996,1,1,1,1,0
2187,244,3,2,32,323,12,2006,0,1993,0,0,1,1,0
1080,22,2,1,19,191,1,2007,0,2003,0,1,1,0,0
9192,192,10,9,5,52,12,2006,0,1984,0,1,1,0,0
10031,190,5,10,44,441,8,2006,0,1995,1,0,1,1,0
1025,22,2,1,19,191,4,2007,1,2000,1,1,1,1,0
1063,178,2,1,39,391,4,2007,0,1987,0,1,1,0,0
9277,131,23,9,5,54,5,2007,1,1996,1,1,1,1,0
9301,177,4,9,37,371,4,2007,1,1998,1,1,1,1,0
9252,110,3,9,11,111,4,2007,1,1988,0,1,1,0,0
7108,113,4,7,14,142,6,2007,1,1987,0,1,1,0,0
7108,113,4,7,14,142,6,2007,1,1987,0,1,1,0,0
11027,141,14,11,9,93,7,2007,1,1977,1,1,1,1,0
11097,165,4,11,9,92,7,2007,1,2000,3,1,1,1,0
88054,230,14,88,55,551,8,2007,0,1987,0,1,1,0,0
1080,22,1,1,19,191,7,2007,0,2003,0,1,1,0,0
2169,155,2,2,7,71,7,2007,1,1995,3,0,1,1,0
6004,127,1,6,17,171,3,2007,1,1988,1,1,1,0,0
6004,127,1,6,17,171,3,2007,1,1988,1,1,1,0,0
6004,127,1,6,17,171,3,2007,1,1988,1,1,1,0,0
2169,155,2,2,7,71,8,2007,1,1995,3,0,1,1,0
2169,155,2,2,7,71,8,2007,1,1995,3,0,1,1,0
7108,113,4,7,14,142,8,2007,0,1987,0,1,1,0,0
7124,55,20,7,13,131,5,2007,1,1991,0,1,1,0,0
7134,142,4,7,49,491,4,2007,0,1997,1,1,1,1,0
3160,173,20,3,38,381,8,2007,1,1992,0,0,1,0,0
10087,119,3,10,16,161,8,2007,1,1991,0,1,1,0,0
88044,230,14,88,55,551,8,2007,0,1994,1,1,2,1,0
10102,7,4,10,31,311,7,2007,1,2001,0,1,1,0,0
8134,129,4,8,4,41,1,2007,1,1993,1,1,1,1,0
6088,74,12,6,22,221,8,2007,1,1970,0,1,1,0,0
10026,72,7,10,6,61,2,2007,1,1995,1,1,2,1,0
11051,15,10,11,10,101,8,2007,1,1979,1,1,1,1,0
9265,95,2,9,5,53,5,2007,1,1991,0,1,1,0,0
5235,111,10,5,43,432,8,2007,1,1986,0,1,1,0,0
9292,206,3,9,47,471,8,2007,1,1998,1,1,1,1,0
10102,7,4,10,31,311,6,2007,0,2001,0,1,1,0,0
88060,230,14,88,55,551,9,2007,1,1994,1,1,3,1,0
2211,41,1,2,45,451,9,2007,1,1995,1,1,1,1,0
10105,72,7,10,6,61,12,2006,0,2002,0,0,1,0,0
11082,141,14,11,9,93,7,2007,0,1992,0,1,1,0,0
11114,148,3,11,1,12,1,2007,0,2002,0,1,1,0,0
88044,230,14,88,55,551,8,2007,0,1994,1,1,2,1,0
1080,22,1,1,19,191,9,2007,0,2003,0,1,1,0,0
88044,230,14,88,55,551,9,2007,0,1994,1,1,2,1,0
5250,111,10,5,43,432,3,2007,1,1989,0,0,1,0,0
11022,146,3,11,1,13,3,2007,0,1971,0,1,1,0,0
2218,159,25,2,32,322,9,2007,1,2003,0,1,1,0,0
88059,230,14,88,55,551,9,2007,1,1994,1,1,1,1,0
7025,55,20,7,13,131,6,2007,1,1996,1,0,1,1,0
8041,143,4,8,23,231,8,2007,0,1995,1,1,1,1,0
8151,214,3,8,23,231,9,2007,1,2006,0,1,1,0,0
88054,230,14,88,55,551,3,2007,0,1987,0,1,1,0,0
88060,230,14,88,55,551,3,2007,1,1994,1,1,3,1,0
88053,230,14,88,55,551,3,2007,1,1997,1,0,1,1,0
3167,173,20,3,38,381,10,2007,0,1992,0,1,1,0,0
2185,159,25,2,32,322,11,2007,0,1994,1,0,1,1,0
2185,159,25,2,32,322,11,2007,0,1994,1,0,1,1,0
7106,105,2,7,14,141,10,2007,1,1988,0,1,3,0,0
7133,142,4,7,49,491,9,2007,1,1996,1,1,2,1,0
8145,31,1,8,34,341,11,2007,1,2002,0,1,1,0,0
9178,177,4,9,37,371,11,2007,1,1980,1,1,1,1,0
88054,230,14,88,55,551,12,2007,1,1987,0,1,1,0,0
9186,33,2,9,12,121,4,2007,1,1995,1,1,1,1,0
10060,72,7,10,6,61,10,2007,1,1977,1,1,1,1,0
88054,230,14,88,55,551,11,2007,1,1987,0,1,1,0,0
4144,304,4,4,20,201,11,2007,0,1994,1,1,2,1,0
10105,72,7,10,6,61,8,2007,1,2002,0,0,1,0,0
88065,230,14,88,55,551,11,2007,0,2002,0,1,1,0,0
88064,230,14,88,55,551,11,2007,1,2001,0,1,2,0,0
7118,113,3,7,14,142,11,2007,1,1994,1,1,1,1,0
2169,155,2,2,7,71,12,2007,1,1995,3,0,1,1,0
88063,230,14,88,55,551,12,2007,0,1999,1,0,1,1,0
7009,55,21,7,13,131,9,2007,1,1994,1,1,2,1,0
9285,131,23,9,5,54,2,2008,1,1999,1,0,1,1,0
4147,112,1,4,48,482,11,2007,1,1997,1,1,1,1,0
9293,193,9,9,5,51,10,2007,1,1999,1,1,1,1,0
9287,95,2,9,5,53,3,2008,1,1997,1,1,4,1,0
9285,131,23,9,5,54,1,2008,1,1999,1,0,1,1,0
9149,145,1,9,26,261,1,2008,1,1996,1,1,1,1,0
4147,112,1,4,48,482,1,2008,1,1997,1,1,1,1,0
88059,230,14,88,55,551,1,2008,0,1994,1,1,1,1,0
88066,230,14,88,55,551,2,2008,1,2001,3,1,1,0,0
88065,230,14,88,55,551,2,2008,0,2002,0,1,1,0,0
8135,243,1,8,15,151,1,2008,0,1994,1,1,1,1,0
9226,174,7,9,3,31,2,2008,1,2000,3,0,1,1,0
88067,230,14,88,55,551,2,2008,1,2002,0,0,1,0,0
88042,230,14,88,55,551,3,2008,0,1997,1,1,2,1,0
9186,33,2,9,12,121,12,2007,1,1995,1,1,1,1,0
11014,15,10,11,1,11,2,2008,0,1979,1,0,1,1,0
88067,230,13,88,55,551,3,2008,1,2002,0,0,1,0,0
9186,33,2,9,12,121,2,2008,1,1995,1,1,1,1,0
88060,230,13,88,55,551,3,2008,0,1994,1,1,3,1,0
88066,230,13,88,55,551,3,2008,0,2001,3,1,1,0,0
10101,225,3,10,36,361,12,2007,0,2001,0,0,1,0,0
8129,214,3,8,23,231,3,2008,1,1994,1,1,2,1,0
9325,224,5,9,3,31,3,2008,0,2002,0,0,1,0,0
88051,230,13,88,55,551,3,2008,0,1982,0,1,1,0,0
6140,167,2,6,17,172,2,2008,1,1986,0,1,1,0,0
9321,189,3,9,5,53,2,2008,1,2002,0,1,2,0,0
7015,319,1,7,13,133,2,2008,1,1998,1,1,1,1,0
9179,193,8,9,5,51,1,2008,1,1980,1,0,1,1,0
9339,216,2,9,47,472,2,2008,0,2007,0,1,1,0,0
9252,110,4,9,11,111,2,2008,1,1988,0,1,1,0,0
9306,28,1,9,26,261,3,2008,0,2001,0,1,1,0,0
9273,177,4,9,37,371,7,2008,1,1994,1,1,2,1,0
10100,72,5,10,6,61,3,2008,1,2002,0,1,1,0,0
9290,193,8,9,5,51,3,2008,0,1997,1,1,1,1,0
9345,131,23,9,5,54,4,2008,0,2007,0,1,3,0,0
6180,59,7,6,35,351,4,2008,0,1995,1,0,1,1,0
1050,34,11,1,21,211,1,2008,0,1979,1,0,1,1,0
88059,230,13,88,55,551,5,2008,0,1994,1,1,1,1,0
5214,191,4,5,43,434,4,2008,0,2003,0,1,3,0,0
9171,189,3,9,5,53,5,2008,0,1979,1,1,1,1,0
8151,214,3,8,23,231,3,2008,1,2006,0,1,1,0,0
9327,216,2,9,47,472,5,2008,1,2002,0,1,1,0,0
10087,119,3,10,16,161,5,2008,1,1991,0,1,1,0,0
88060,230,13,88,55,551,6,2008,1,1994,1,1,3,1,0
9022,193,8,9,5,51,5,2008,1,1970,0,1,1,0,0
2185,159,26,2,32,322,5,2008,1,1994,1,0,1,1,0
11012,197,1,11,1,13,5,2008,1,1978,1,1,1,1,0
88054,230,13,88,55,551,6,2008,0,1987,0,1,1,0,0
10031,190,4,10,44,441,5,2008,1,1995,1,0,1,1,0
11109,15,10,11,10,101,4,2008,1,1999,1,1,1,1,0
11093,30,6,11,1,11,5,2008,0,1998,1,0,1,1,0
88067,230,13,88,55,551,6,2008,1,2002,0,0,1,0,0
5244,26,4,5,43,433,6,2008,0,1988,0,1,1,0,0
9287,95,2,9,5,53,6,2008,1,1997,1,1,4,1,0
9309,12,3,9,2,21,7,2008,0,2002,0,1,1,0,0
9149,145,1,9,26,261,7,2008,1,1996,1,1,1,1,0
2033,40,2,2,32,324,6,2008,1,1967,1,1,1,1,0
7117,55,20,7,13,131,11,2007,1,1994,1,1,1,1,0
1075,34,11,1,21,211,8,2008,0,1993,1,0,1,1,0
10047,54,2,10,50,501,8,2008,0,1975,0,1,1,0,0
88067,230,13,88,55,551,8,2008,0,2002,0,0,1,0,0
1082,195,2,1,51,511,7,2008,1,2006,0,1,3,0,0
7079,136,2,7,49,492,3,2008,0,1979,1,0,1,1,0
9254,193,1,9,5,51,8,2008,1,1991,0,0,2,0,0
1075,34,11,1,21,211,8,2008,0,1993,1,0,1,1,0
8134,129,3,8,4,41,8,2008,0,1993,1,1,1,1,0
11106,141,13,11,9,93,8,2008,0,1999,3,1,3,1,0
11082,141,13,11,9,93,9,2008,1,1992,0,1,1,0,0
88044,230,13,88,55,551,9,2008,1,1994,1,1,2,1,0
9330,199,4,9,47,472,9,2008,0,2004,3,1,1,0,0
88057,230,13,88,55,551,9,2008,1,1994,1,1,1,1,0
2219,270,2,2,32,322,9,2008,0,2003,0,1,2,0,0
88067,230,13,88,55,551,10,2008,0,2002,0,0,1,0,0
1069,66,3,1,29,291,6,2008,0,1992,1,1,1,0,0
7108,113,4,7,14,142,10,2008,1,1987,0,1,1,0,0
88067,230,13,88,55,551,11,2008,1,2002,0,0,1,0,0
8135,243,1,8,15,151,11,2008,0,1994,1,1,1,1,0
88042,230,13,88,55,551,11,2008,0,1997,1,1,2,1,0
2160,244,3,2,32,323,11,2008,0,1989,1,1,1,0,0
10111,7,4,10,31,311,9,2008,0,2004,0,0,3,0,0
88060,230,12,88,55,551,11,2008,0,1994,1,1,3,1,0
4151,9,4,4,46,461,11,2008,1,1998,1,1,2,1,0
7125,55,20,7,13,131,11,2008,1,1999,1,1,1,1,0
11115,115,4,11,9,92,10,2008,0,2002,3,1,1,0,0
11103,141,4,11,9,93,11,2008,0,1997,1,1,1,1,0
1080,22,1,1,19,191,12,2008,0,2003,0,1,1,0,0
4129,58,1,4,48,481,1,2009,1,1992,0,0,1,0,0
4082,256,1,4,46,462,12,2008,0,1976,0,1,1,0,0
10073,54,2,10,50,501,11,2008,0,1985,0,1,1,0,0
88053,230,12,88,55,551,12,2008,0,1997,1,0,1,1,0
11129,30,6,11,1,11,1,2009,0,2004,0,1,1,0,0
2185,159,27,2,32,322,5,2008,1,1994,1,0,1,1,0
2185,159,27,2,32,322,5,2008,0,1994,1,0,1,1,0
4143,295,2,4,33,333,1,2009,1,1995,1,1,1,1,0
5280,8,1,5,18,183,12,2008,1,2003,0,1,1,0,0
7134,142,4,7,49,491,1,2009,0,1997,1,1,1,1,0
9273,177,3,9,37,371,1,2009,1,1994,1,1,2,1,0
11014,15,7,11,1,11,11,2008,1,1979,1,0,1,1,0
88066,230,12,88,55,551,1,2009,1,2001,3,1,1,0,0
1068,300,10,1,21,211,1,2009,0,1992,0,1,1,0,0
8151,214,3,8,23,231,1,2009,0,2006,0,1,1,0,0
1082,195,2,1,51,511,2,2009,1,2006,0,1,3,0,0
2233,159,27,2,32,322,2,2009,1,2008,0,1,1,0,0
9149,145,1,9,26,261,2,2009,0,1996,1,1,1,1,0
9022,193,8,9,5,51,2,2009,0,1970,0,1,1,0,0
9302,177,3,9,37,371,2,2009,1,1999,1,0,1,1,0
1082,195,2,1,51,511,3,2009,1,2006,0,1,3,0,0
4123,161,5,4,46,461,2,2009,1,1989,0,0,1,0,0
88044,230,12,88,55,551,3,2009,0,1994,1,1,2,1,0
1082,195,2,1,51,511,2,2009,1,2006,0,1,3,0,0
88063,230,12,88,55,551,3,2009,1,1999,1,0,1,1,0
2146,37,10,2,32,323,3,2009,0,1986,0,1,1,0,0
4123,161,5,4,46,461,3,2009,1,1989,0,0,1,0,0
5255,18,2,5,43,434,5,2009,0,2003,0,1,1,0,0
88062,230,12,88,55,551,3,2009,0,1998,1,1,2,1,0
7134,142,4,7,49,491,3,2009,0,1997,1,1,1,1,0
4140,112,1,4,48,482,3,2009,1,1995,1,1,1,1,0
88065,230,12,88,55,551,3,2009,1,2002,0,1,1,0,0
88065,230,12,88,55,551,3,2009,0,2002,0,1,1,0,0
88042,230,12,88,55,551,3,2009,1,1997,1,1,2,1,0
9265,95,2,9,5,53,5,2008,1,1991,0,1,1,0,0
9265,95,2,9,5,53,7,2008,1,1991,0,1,1,0,0
5243,111,11,5,43,432,2,2009,1,1988,0,1,1,0,0
9261,224,5,9,3,31,3,2009,1,1991,0,1,1,0,0
9305,224,5,9,3,31,3,2009,1,2002,0,1,1,0,0
1060,34,10,1,21,211,4,2009,1,1985,0,1,1,0,0
8130,2,1,8,41,411,4,2009,0,1995,1,1,1,1,0
88053,230,12,88,55,551,3,2009,1,1997,1,0,1,1,0
3170,237,3,3,8,81,3,2009,1,1998,1,1,2,1,0
9293,193,8,9,5,51,3,2009,1,1999,1,1,1,1,0
9351,239,1,9,47,471,4,2009,0,2003,0,1,1,0,0
7095,93,1,7,14,141,11,2007,1,1981,0,1,1,0,0
9293,193,8,9,5,51,7,2008,1,1999,1,1,1,1,0
1080,22,1,1,19,191,5,2009,1,2003,0,1,1,0,0
7124,55,19,7,13,131,9,2008,0,1991,0,1,1,0,0
7108,113,4,7,14,142,5,2009,1,1987,0,1,1,0,0
9346,199,5,9,47,472,9,2008,1,2007,0,1,2,0,0
5184,147,1,5,18,183,8,2007,1,1998,1,1,1,1,0
9277,131,22,9,5,54,2,2009,1,1996,1,1,1,1,0
9277,131,22,9,5,54,2,2009,1,1996,1,1,1,1,0
9265,95,2,9,5,53,10,2008,1,1991,0,1,1,0,0
10115,190,5,10,44,441,4,2009,0,2008,0,1,1,0,0
88053,230,12,88,55,551,6,2009,0,1997,1,0,1,1,0
9179,193,7,9,5,51,6,2009,1,1980,1,0,1,1,0
9222,292,1,9,26,261,6,2009,0,1985,0,1,1,0,0
5256,123,2,5,18,183,10,2007,1,1991,0,0,1,0,0
2033,40,2,2,32,324,9,2007,0,1967,1,1,1,1,0
9179,193,7,9,5,51,10,2007,1,1980,1,0,1,1,0
9314,177,3,9,37,371,11,2008,0,2003,0,1,1,0,0
